x,y,radius,size,year,make,type
-8.07016419128,3.984024338,9,864.0,2008.0,NIKON,dslr
-7.54231729218,4.91054476245,9,864.0,2008.0,NIKON,dslr
-6.17788679139,6.54474711451,9,864.0,2012.0,CANON,dslr
-8.38676938966,-3.26528700187,9,864.0,2008.0,CANON,dslr
-8.48472367515,3.00157694493,9,864.0,2008.0,CANON,dslr
-7.94170761288,-4.23429807542,9,864.0,2008.0,CANON,dslr
0.939167251254,-8.95086391776,9,864.0,2012.0,CANON,dslr
-6.72494424505,-5.98123105229,9,864.0,2012.0,CANON,dslr
-5.97032334451,-6.73462984595,9,864.0,2008.0,NIKON,dslr
-5.13189219133,-7.39348919906,9,864.0,2012.0,CANON,dslr
3.01532512034,-8.4798475469,9,864.0,2012.0,CANON,dslr
-4.22142052102,-7.94856017054,9,864.0,2012.0,CANON,dslr
-3.25168936007,-8.39205078069,9,864.0,2008.0,CANON,dslr
-2.23631160829,-8.71773539347,9,864.0,2008.0,NIKON,dslr
-1.18954094359,-8.92104211085,9,864.0,2012.0,CANON,dslr
-0.126071731548,-8.99911695215,9,864.0,2008.0,CANON,dslr
1.99122238453,-8.77696037449,9,864.0,2008.0,NIKON,dslr
-5.36045680305,7.2294884233,9,864.0,2008.0,NIKON,dslr
-7.38516166965,-5.14386888569,9,864.0,2008.0,CANON,dslr
-4.46777775146,7.81274356187,9,864.0,2008.0,NIKON,dslr
8.64763752736,-2.49366501267,9,864.0,2008.0,CANON,dslr
-2.50767790749,8.64358441344,9,864.0,2008.0,CANON,dslr
-3.51238089373,8.28632490658,9,864.0,2012.0,CANON,dslr
3.99709930113,-8.06369624781,9,864.0,2008.0,NIKON,dslr
4.92276296949,-7.53434832923,9,864.0,2008.0,CANON,dslr
5.77932183658,-6.89923467562,9,864.0,2008.0,CANON,dslr
6.55475169352,-6.16727089046,9,864.0,2008.0,CANON,dslr
7.23816720487,-5.34873214083,9,864.0,2008.0,NIKON,dslr
8.29200692158,-3.49894572871,9,864.0,2012.0,CANON,dslr
8.88187425811,-1.45337870603,9,864.0,2008.0,NIKON,dslr
8.99142894358,-0.392690148203,9,864.0,2008.0,CANON,dslr
8.97476367614,0.673510918515,9,864.0,2005.0,CANON,dslr
8.83211239962,1.73025736829,9,864.0,2008.0,CANON,dslr
8.56547762523,2.76271479739,9,864.0,2012.0,CANON,dslr
7.81997471493,-4.4551089165,9,864.0,2012.0,CANON,dslr
7.67691736739,4.69733325775,9,864.0,2008.0,CANON,dslr
-1.46777262032,8.87950694211,9,864.0,2008.0,CANON,dslr
8.17860232074,3.75638976668,9,864.0,2008.0,CANON,dslr
-0.407263022964,8.99078065744,9,864.0,2008.0,NIKON,dslr
0.658963654505,8.97584352036,9,864.0,2008.0,CANON,dslr
2.74882816377,8.56994420787,9,864.0,2012.0,CANON,dslr
1.71593992673,8.83490521556,9,864.0,2012.0,CANON,dslr
4.68488426961,7.68452076452,9,864.0,2008.0,NIKON,dslr
5.56087415456,7.07648773313,9,864.0,2012.0,CANON,dslr
6.35880155597,6.36911632581,9,864.0,2008.0,NIKON,dslr
7.0674653222,5.57233648656,9,864.0,2008.0,CANON,dslr
3.7431288789,8.18467996906,9,864.0,2012.0,CANON,dslr
9.41268132747,-3.37660039499,10,864.0,2012.0,CANON,dslr
7.90856500704,-6.1200163014,10,864.0,2012.0,CANON,dslr
9.00816682394,-4.34199613911,10,864.0,2008.0,NIKON,dslr
8.5049569596,-5.25982006492,10,864.0,2012.0,CANON,dslr
7.22552516128,-6.9131603586,10,864.0,2008.0,NIKON,dslr
2.80090816606,-9.59973507162,10,864.0,2012.0,CANON,dslr
5.6303032415,-8.26436237158,10,864.0,2008.0,NIKON,dslr
4.73559875265,-8.80761627536,10,864.0,2008.0,CANON,dslr
3.78901005287,-9.25437209211,10,864.0,2008.0,CANON,dslr
1.78211894325,-9.83992134481,10,864.0,2008.0,NIKON,dslr
9.71406852465,-2.37420991034,10,864.0,2008.0,NIKON,dslr
6.46332094982,-7.63056238423,10,864.0,2008.0,CANON,dslr
9.90902635428,-1.34580708507,10,864.0,2008.0,CANON,dslr
3.37660039499,9.41268132747,10,864.0,2012.0,CANON,dslr
9.97229938062,0.743804452362,10,864.0,2012.0,CANON,dslr
