local_path,lat,lon,qual
/Users/damoncrockett/Desktop/astrophotography_data/images/112911176_08de65b3b6.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/166028488_e24c7c9d1b.jpg,36.796639,31.440639,0
/Users/damoncrockett/Desktop/astrophotography_data/images/439567975_a0bdb9c333.jpg,52.893693,-0.340919,0
/Users/damoncrockett/Desktop/astrophotography_data/images/120377771_391ed6e9a4.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/120378003_b74c7115d0.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/124002149_1e7c721421.jpg,33.442265,-88.852931,0
/Users/damoncrockett/Desktop/astrophotography_data/images/124002305_627934f9ed.jpg,33.442265,-88.852931,0
/Users/damoncrockett/Desktop/astrophotography_data/images/127459323_4333664ad6.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/149335569_189321ced7.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/141134726_355faec1b2.jpg,33.442265,-88.852931,0
/Users/damoncrockett/Desktop/astrophotography_data/images/148141591_9c037e0991.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/145346453_980233b340.jpg,33.442265,-88.852931,0
/Users/damoncrockett/Desktop/astrophotography_data/images/149285108_1df07b936c.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/3966663019_0210fc132d.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/151173035_6ab919d14e.jpg,33.026511,-116.379375,0
/Users/damoncrockett/Desktop/astrophotography_data/images/151173032_4e92c30e82.jpg,33.026511,-116.379375,0
/Users/damoncrockett/Desktop/astrophotography_data/images/152500284_ace7e6c42a.jpg,45.579445,-78.503494,0
/Users/damoncrockett/Desktop/astrophotography_data/images/159032552_7d04c6db12.jpg,33.442265,-88.852931,0
/Users/damoncrockett/Desktop/astrophotography_data/images/159032733_d69c9e6301.jpg,33.442265,-88.852931,0
/Users/damoncrockett/Desktop/astrophotography_data/images/161611968_0d0acf3272.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/167434150_dbbd307cc0.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/173949217_e5fce45811.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/182556633_b75a9bee1f.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/3493858914_0f7388cdfc.jpg,46.228214,7.612646,0
/Users/damoncrockett/Desktop/astrophotography_data/images/1321862405_6749b13232.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/186558345_284a40ac26.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/185665450_812068f7fe.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/189410265_516d03761f.jpg,46.668993,-116.910753,0
/Users/damoncrockett/Desktop/astrophotography_data/images/189744684_52dc48c2d4.jpg,46.668993,-116.910753,0
/Users/damoncrockett/Desktop/astrophotography_data/images/189931685_10b2e5fd83.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/189932314_dd93c27935.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/193777284_2f9ebdbffa.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/197154427_a1e01c2c07.jpg,46.668993,-116.910753,0
/Users/damoncrockett/Desktop/astrophotography_data/images/203067429_ca4555a9e5.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/202716928_80e4d48cfa.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/203150992_426d4e29a1.jpg,46.668993,-116.910753,0
/Users/damoncrockett/Desktop/astrophotography_data/images/216092741_fd26a1e4cf.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/212268349_8b28fb4e9c.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/363871021_e682b0cef0.jpg,55.928781,-4.328538,0
/Users/damoncrockett/Desktop/astrophotography_data/images/217080308_f8383f124a.jpg,33.876651,-89.226279,0
/Users/damoncrockett/Desktop/astrophotography_data/images/215110035_944c78ac6a.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/215116151_00e5e12890.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/233997267_5637ec69db.jpg,46.621287,-90.81169,0
/Users/damoncrockett/Desktop/astrophotography_data/images/3493859204_096d4729cf.jpg,37.614624,23.158514,0
/Users/damoncrockett/Desktop/astrophotography_data/images/264465484_39602f62c3.jpg,,,0
/Users/damoncrockett/Desktop/astrophotography_data/images/264464590_df6af9cc8a.jpg,,,0
