local_path,ISO,aperture,focal,model,date,moon,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3089504578_4fa455dfb3.jpg,100,4.9,missing,Digimax+V50%2Fa5,2008-12-06,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3088658965_7641d9c0ce.jpg,100,2.7,missing,Digimax+V50%2Fa5,2008-12-06,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3087990421_7484cbf6f6.jpg,100,4,50.0,Canon+EOS+DIGITAL+REBEL,2008-12-06,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3089315108_b2c6211e20.jpg,missing,missing,missing,missing,2008-12-06,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3092390517_d290700bbc.jpg,missing,missing,missing,missing,2008-12-07,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3096333691_89727cec2c.jpg,80,3.2,12.4,KODAK+DX7590+ZOOM+DIGITAL+CAMERA,2008-12-09,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3133024796_cc2428e23f.jpg,800,missing,missing,Canon+EOS+300D+DIGITAL,2008-12-09,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3098078909_ac9c1532ec.jpg,missing,missing,missing,missing,2008-12-10,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3118013790_66f30e5706.jpg,200,5.6,300.0,NIKON+D90,2008-12-12,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3109586777_b92b1b010a.jpg,200,5.6,200.0,NIKON+D300,2008-12-12,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3112113603_ed2dfbaf7b.jpg,100,missing,missing,Canon+EOS+DIGITAL+REBEL,2008-12-13,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3109725543_561ea22a3d.jpg,3200,5.6,200.0,NIKON+D300,2008-12-13,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3110557924_327c545529.jpg,200,5.6,200.0,NIKON+D300,2008-12-13,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3120882699_a7a7c06e70.jpg,200,4,70.0,Canon+EOS+450D,2008-12-19,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3131101583_ed5ee566f1.jpg,400,4,24.0,Canon+EOS+5D,2008-12-23,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3146327999_24e9279420.jpg,200,6.3,55.0,NIKON+D300,2008-12-28,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3149039897_836ffdf88d.jpg,800,3.5,18.0,NIKON+D40,2008-12-29,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3148061425_67cc50589d.jpg,missing,missing,missing,missing,2008-12-29,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3148061217_c96887296d.jpg,missing,missing,missing,missing,2008-12-29,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3147801409_3d8919a433.jpg,missing,missing,missing,missing,2008-12-29,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3149781544_ee8fe140da.jpg,missing,missing,missing,missing,2008-12-29,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3149781584_f8772d60bd.jpg,missing,missing,missing,missing,2008-12-29,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3151657587_c656b46b2f.jpg,200,5,18.0,NIKON+D40,2008-12-30,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/5483160921_8a68d70a85.jpg,missing,missing,missing,NIKON+D40,2008-12-30,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/5483753830_6dee98ea8f.jpg,missing,missing,missing,NIKON+D40,2008-12-30,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3153227552_3b69e8df2b.jpg,missing,missing,missing,missing,2008-12-31,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3155776673_0d1ff0fa9b.jpg,400,5,250.0,Canon+EOS+40D,2008-12-31,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3305387974_bb4c546b47.jpg,200,3.5,18.0,NIKON+D40,2008-12-31,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3161980337_0f9b815896.jpg,800,5.6,400.0,NIKON+D80,2009-01-03,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3161977819_1ac4ebd4e8.jpg,800,5.6,400.0,NIKON+D80,2009-01-03,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/4144539047_0af24e9ac7.jpg,missing,missing,missing,missing,2009-01-04,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3177901691_f3164b0740.jpg,missing,missing,missing,missing,2009-01-07,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3179577854_c78bfa260d.jpg,200,5.6,200.0,NIKON+D300,2009-01-07,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3179429211_391ca3c2b8.jpg,missing,missing,missing,missing,2009-01-08,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3179432489_655652d805.jpg,missing,missing,missing,missing,2009-01-08,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3189474975_6a685b2be6.jpg,400,10,85.0,NIKON+D90,2009-01-08,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3183751113_bdea6937ea.jpg,missing,missing,missing,missing,2009-01-09,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3187238534_182f48fdcd.jpg,400,5.6,200.0,NIKON+D40,2009-01-10,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3193834305_14641831a1.jpg,100,20,84.0,Canon+EOS+350D+DIGITAL,2009-01-10,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3187887219_66e4802596.jpg,200,8,200.0,NIKON+D300,2009-01-11,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3190392988_a58d22b53a.jpg,400,3.5,18.0,Canon+EOS+DIGITAL+REBEL+XTi,2009-01-11,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3191465308_1d2d52349a.jpg,200,4,200.0,Canon+EOS+400D+DIGITAL,2009-01-12,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3194628885_05771f26e6.jpg,missing,missing,missing,EZ+Controller,2009-01-13,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3195471196_81c0076452.jpg,missing,missing,missing,EZ+Controller,2009-01-13,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3195472966_2b71b67b7a.jpg,missing,missing,missing,EZ+Controller,2009-01-13,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3194631749_c2a70e0e5a.jpg,missing,missing,missing,EZ+Controller,2009-01-13,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3194632363_c2bc951eb0.jpg,missing,missing,missing,EZ+Controller,2009-01-13,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3194632607_74e1f8b48f.jpg,missing,missing,missing,EZ+Controller,2009-01-13,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3195474892_bf56dab1fa.jpg,missing,missing,missing,EZ+Controller,2009-01-13,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3195476404_1e7e3ba9fd.jpg,missing,missing,missing,EZ+Controller,2009-01-13,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3203890399_2e6ed66eff.jpg,missing,missing,missing,missing,2009-01-17,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3211062710_f161689a32.jpg,800,22,17.0,Canon+EOS+5D+Mark+II,2009-01-17,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3210142979_efdfdb2aac.jpg,800,8,17.0,Canon+EOS+5D+Mark+II,2009-01-17,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3218892512_dd1bdcaa7d.jpg,1600,3.5,6.3,FinePix+S5700+S700,2009-01-19,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3239752535_aa133c6068.jpg,200,3.5,63.3,FinePix+S5700+S700,2009-01-20,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3217906670_7fdd31e578.jpg,missing,missing,missing,missing,2009-01-22,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3226068426_a75a85c27d.jpg,200,8,18.0,NIKON+D300,2009-01-25,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3227773708_a610949bda.jpg,missing,missing,missing,missing,2009-01-25,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3227929322_1ab6f2a4a9.jpg,missing,missing,missing,missing,2009-01-25,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3227075619_4a77159df8.jpg,missing,missing,missing,missing,2009-01-25,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3227991539_2f8d08104e.jpg,missing,missing,missing,missing,2009-01-26,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3249312082_49510c05b2.jpg,200,8,26.0,NIKON+D40,2009-01-28,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3259024486_ac3605557f.jpg,200,8,26.0,NIKON+D40,2009-01-28,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3246035868_c8c7bc67ac.jpg,200,8,26.0,NIKON+D40,2009-01-28,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/5349366306_323aa0bbf7.jpg,200,8,19.0,NIKON+D40,2009-01-28,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3246086852_79c1490142.jpg,400,3.5,18.0,NIKON+D40,2009-01-28,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3246057772_c8b6ae4251.jpg,200,1.4,30.0,NIKON+D40,2009-01-28,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3236164354_93aab7e7d2.jpg,800,4.5,22.0,Canon+EOS+40D,2009-01-28,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3247554126_1615d84681.jpg,250,4.5,104.0,Canon+EOS+DIGITAL+REBEL+XSi,2009-01-29,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3237215446_f86c4f9121.jpg,50,2.8,7.552,C1050,2009-01-29,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3238819239_5018216541.jpg,200,8,150.0,NIKON+D300,2009-01-30,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3256377361_5bcaba79f4.jpg,200,8,560.0,Canon+EOS+40D,2009-01-30,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3239656278_6816300b61.jpg,missing,missing,missing,missing,2009-01-30,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3242132874_66c4c59ff4.jpg,missing,missing,missing,missing,2009-01-30,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3246200925_471c2d7c6d.jpg,1250,8,18.0,NIKON+D80,2009-01-31,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3242257798_a551206f1a.jpg,missing,missing,missing,missing,2009-01-31,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3247053188_f9c6c12dfe.jpg,1250,8,30.0,NIKON+D80,2009-01-31,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3242422826_4cf7f32e7c.jpg,missing,missing,missing,missing,2009-01-31,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3244825230_6e7399f6c1.jpg,missing,missing,missing,missing,2009-02-01,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3250196846_b93ecb2c81.jpg,missing,missing,missing,missing,2009-02-03,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3255599908_33011e9092.jpg,missing,missing,missing,missing,2009-02-04,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493040961_35ce2425e8.jpg,missing,missing,missing,missing,2009-02-06,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493862272_5dc340a2a7.jpg,missing,missing,missing,missing,2009-02-06,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3259323827_a423b1af2e.jpg,missing,missing,missing,missing,2009-02-07,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3263681349_5ef9c0fb8f.jpg,200,8,24.0,Canon+EOS+400D+DIGITAL,2009-02-07,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3264549250_3c5bcaeb0f.jpg,800,11,18.0,Canon+EOS+400D+DIGITAL,2009-02-07,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493859636_22d123d377.jpg,missing,missing,missing,Canon+EOS+10D,2009-02-08,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3262134549_643ba8628f.jpg,missing,missing,missing,missing,2009-02-08,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3297123397_9f8120f768.jpg,100,3.5,6.3,FinePix+S5700+S700,2009-02-08,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3265453644_81ba8085ce.jpg,missing,missing,missing,missing,2009-02-09,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3266368298_d925da32e7.jpg,missing,missing,missing,missing,2009-02-09,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3267554250_419a9fc49e.jpg,100,9,200.0,NIKON+D200,2009-02-09,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3269634475_4d2ba5c7e5.jpg,100,5.6,300.0,E-3,2009-02-10,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3278770974_9cd2497654.jpg,missing,missing,missing,missing,2009-02-14,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3292636092_c88a8be7c1.jpg,200,8,75.0,NIKON+D300,2009-02-18,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/251478651_e0b3f9944d.jpg,missing,missing,missing,missing,2009-02-20,moon,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3296482787_30506aa498.jpg,missing,missing,missing,missing,2009-02-21,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3306092836_508d5dc831.jpg,missing,missing,missing,missing,2009-02-21,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3316270609_4925166988.jpg,missing,3.2,11.4,Canon+PowerShot+A95,2009-02-22,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3301412579_3db7d1c330.jpg,missing,missing,missing,missing,2009-02-23,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3308989187_3b2cabfe02.jpg,200,8,500.0,NIKON+D300,2009-02-25,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3311262088_3395268f5c.jpg,400,0,0.0,NIKON+D40,2009-02-26,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3313216722_d00678a95f.jpg,missing,missing,missing,missing,2009-02-26,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3312385781_1f11ee2b9a.jpg,missing,missing,missing,missing,2009-02-26,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3312388933_81d9226b91.jpg,missing,missing,missing,missing,2009-02-26,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3316273386_90a73de624.jpg,200,8,250.0,NIKON+D300,2009-02-27,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3315449269_c1d9929458.jpg,200,8,500.0,NIKON+D300,2009-02-27,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3315612204_daedd2d16c.jpg,missing,missing,missing,missing,2009-02-27,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3315941924_d2351d4831.jpg,missing,missing,missing,missing,2009-02-28,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3318283125_7068436bbd.jpg,640,8,62.0,NIKON+D300,2009-02-28,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3318282255_08c49a1fdf.jpg,missing,missing,missing,missing,2009-02-28,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3318442912_9c2d76544c.jpg,missing,missing,missing,missing,2009-02-28,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3321599216_afe0ee144a.jpg,1600,3.5,22.0,Canon+EOS+DIGITAL+REBEL+XTi,2009-03-01,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3334341149_431ed62f3d.jpg,320,missing,missing,E-500,2009-03-02,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3331382762_6d179c48d5.jpg,200,0,0.0,NIKON+D90,2009-03-04,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3344078431_3b28c21cf6.jpg,200,8,145.0,NIKON+D90,2009-03-07,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3344080149_d52a859f4a.jpg,800,13,35.0,NIKON+D90,2009-03-07,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3344080663_b920d70b56.jpg,200,2,35.0,NIKON+D90,2009-03-07,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3344081275_f17fc1ac92.jpg,200,4,35.0,NIKON+D90,2009-03-07,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3344081985_d7e856f339.jpg,400,4,35.0,NIKON+D90,2009-03-07,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3342670779_5daba258ba.jpg,200,2.7,7.5,COOLPIX+P2,2009-03-08,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3344227333_e1d406e58d.jpg,200,0,0.0,NIKON+D90,2009-03-09,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3352676064_030e27b643.jpg,200,6.3,303.8,FinePix+S5700+S700,2009-03-11,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3349333678_359fb3f817.jpg,100,4.2,82.8,DMC-FZ18,2009-03-13,moon,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3353959003_4b000c6222.jpg,missing,0,0.0,NIKON+D70,2009-03-13,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3189531858_121abd9f23.jpg,missing,missing,missing,missing,2009-03-13,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3369416233_748d0c61d6.jpg,200,6.3,380.0,NIKON+D300,2009-03-19,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3370241626_2fcc653e21.jpg,200,6.3,500.0,NIKON+D300,2009-03-19,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3404601549_bd207e77d0.jpg,800,5.6,300.0,Canon+EOS+40D,2009-03-29,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3397904794_e80ef6a5c9.jpg,missing,missing,missing,missing,2009-03-30,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3397904736_e347bf6e3e.jpg,missing,missing,missing,missing,2009-03-30,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3392848336_5731543f20.jpg,missing,missing,missing,missing,2009-03-30,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3402639749_f028bbc7cb.jpg,1600,missing,50.0,Canon+EOS+5D+Mark+II,2009-03-31,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3402639843_51142e76b4.jpg,1600,missing,50.0,Canon+EOS+5D+Mark+II,2009-03-31,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3408992858_162e350246.jpg,missing,missing,missing,missing,2009-04-03,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3413501005_f39873b13d.jpg,100,3.9,15.7,COOLPIX+P5000,2009-04-03,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3414308362_2c8630a218.jpg,100,4.3,18.6,COOLPIX+P5000,2009-04-03,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3414310128_38c007e11c.jpg,200,4.3,18.6,COOLPIX+P5000,2009-04-03,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3414305930_84be1ff777.jpg,missing,missing,missing,missing,2009-04-03,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3413507313_c2e2abc551.jpg,100,4.3,18.6,COOLPIX+P5000,2009-04-04,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3399631178_2b9b815833.jpg,missing,missing,missing,missing,2009-04-04,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3409556270_1fb96abe1e.jpg,missing,missing,missing,missing,2009-04-04,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3419805089_facf6c5332.jpg,missing,missing,missing,missing,2009-04-07,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3421203320_eaf1738edf.jpg,missing,missing,missing,missing,2009-04-07,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3421203466_26911f2e9d.jpg,missing,missing,missing,missing,2009-04-07,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/6084335786_57a11efdfc.jpg,missing,8,6.0,Canon+PowerShot+S3+IS,2009-04-07,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3428273776_f45f276f6b.jpg,200,0,0.0,NIKON+D70s,2009-04-09,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3426926107_20fd0fca99.jpg,missing,missing,missing,missing,2009-04-09,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3429894445_b2eda2a0e3.jpg,80,5.7,100.0,Canon+PowerShot+SX10+IS,2009-04-09,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/4261135131_e837a77601.jpg,missing,missing,missing,missing,2009-04-11,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3436117263_a5eb3e0614.jpg,missing,missing,missing,missing,2009-04-12,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3436117295_645f8bc287.jpg,missing,missing,missing,missing,2009-04-12,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3445805970_c1c4801057.jpg,missing,missing,missing,missing,2009-04-15,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3444990651_493d26f711.jpg,missing,missing,missing,missing,2009-04-15,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3450769367_13b20b63c5.jpg,1600,5.6,17.0,Canon+EOS+350D+DIGITAL,2009-04-18,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3456473921_7f2295748b.jpg,missing,missing,missing,missing,2009-04-19,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3456473995_8e3ca4a643.jpg,missing,missing,missing,missing,2009-04-19,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3457291362_b1b52390b1.jpg,missing,missing,missing,missing,2009-04-19,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3457291224_0858642789.jpg,missing,missing,missing,missing,2009-04-19,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3456473765_7e417f5b03.jpg,missing,missing,missing,missing,2009-04-19,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3465720064_05e236426e.jpg,80,2.8,6.7,KODAK+DX7590+ZOOM+DIGITAL+CAMERA,2009-04-22,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3464913453_6157c1b924.jpg,140,2.8,6.3,KODAK+DX7590+ZOOM+DIGITAL+CAMERA,2009-04-22,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3469612977_1d7790cb73.jpg,missing,missing,missing,missing,2009-04-25,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493864338_6af27eaabe.jpg,missing,missing,missing,missing,2009-04-25,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3487821869_d15caa3440.jpg,missing,missing,missing,missing,2009-04-29,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3492873597_854e952c5d.jpg,missing,missing,missing,Nikon+Coolpix+P5000,2009-05-01,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3689111293_cafbaf181f.jpg,100,5.6,250.0,Canon+EOS+350D+DIGITAL,2009-05-01,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493041847_2490c157a2.jpg,missing,missing,missing,missing,2009-05-02,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3493860054_7f0b6b366e.jpg,missing,missing,missing,missing,2009-05-02,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3493042275_f1d18a84c4.jpg,missing,missing,missing,missing,2009-05-02,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3493042473_496ded1bf7.jpg,missing,missing,missing,missing,2009-05-02,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3493860896_ed51bcac4d.jpg,missing,missing,missing,missing,2009-05-02,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493043015_083b01a95a.jpg,missing,missing,missing,missing,2009-05-02,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493861298_f3d55f3e67.jpg,missing,missing,missing,missing,2009-05-02,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3493043459_d28851f9ef.jpg,missing,missing,missing,missing,2009-05-02,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493861800_9839e8e95b.jpg,missing,missing,missing,missing,2009-05-02,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493862044_7fe59f1fcd.jpg,missing,missing,missing,missing,2009-05-02,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493044393_cb29920af7.jpg,missing,missing,missing,missing,2009-05-02,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493044607_bbcd41c15a.jpg,missing,missing,missing,missing,2009-05-02,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493044811_990383d215.jpg,missing,missing,missing,missing,2009-05-02,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3493863240_efaf1f9a40.jpg,missing,missing,missing,missing,2009-05-02,nope,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3493045229_8299effe13.jpg,missing,missing,missing,missing,2009-05-02,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493863558_bc529e2ec8.jpg,missing,missing,missing,missing,2009-05-02,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493045563_27f81eb3a6.jpg,missing,missing,missing,missing,2009-05-02,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493045911_512cfe6ca3.jpg,missing,missing,missing,missing,2009-05-02,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3493864174_84357be1bc.jpg,missing,missing,missing,missing,2009-05-02,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3503070319_b386574b42.jpg,100,4.5,74.8,DMC-FZ18,2009-05-05,moon,galaxy
/Users/damoncrockett/Desktop/astrophotography_data/images/3518566417_7694d7b087.jpg,missing,missing,missing,missing,2009-05-10,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3519377542_92a1b6ee8f.jpg,missing,missing,missing,missing,2009-05-10,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3546336005_6852a1ccf9.jpg,missing,missing,missing,missing,2009-05-19,moon,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3671788857_e2847135cb.jpg,missing,missing,missing,QSS-29,2009-05-22,nope,nope
/Users/damoncrockett/Desktop/astrophotography_data/images/3566910451_0693594c90.jpg,missing,missing,missing,missing,2009-05-23,nope,galaxy
