x,y,phi,radius,distance,phibin,size,year,make,type,emp
14.5573505034,-27.3693906823,-1.08196778239,31,31.0,117,368.95,2010.0,SONY,dslr,14.0
15.088421859,-29.3485864362,-1.09592399975,33,33.0,117,368.95,2010.0,SONY,dslr,14.0
15.6882900633,-30.1641766818,-1.0912008858,34,34.0,117,368.95,2010.0,SONY,dslr,14.0
0.940387530802,-1.76512642378,-1.08128601315,2,2.0,118,368.95,2010.0,SONY,dslr,14.0
2.36664123326,-4.40443064119,-1.07773107355,5,5.0,118,368.95,2010.0,SONY,dslr,14.0
3.8180655255,-7.03010495248,-1.07326434529,8,8.0,118,368.95,2010.0,SONY,dslr,14.0
7.71760025496,-14.0156571842,-1.06746085755,16,16.0,118,368.95,2010.0,SONY,dslr,14.0
9.67381638135,-17.5047786795,-1.06592957675,20,20.0,118,368.95,2010.0,SONY,dslr,14.0
9.92266813575,-18.5078539293,-1.07866199433,21,21.0,118,368.95,2010.0,SONY,dslr,14.0
11.2994788037,-21.1736104329,-1.08058581771,24,24.0,118,368.95,2010.0,SONY,dslr,14.0
12.0659370812,-21.8955055286,-1.06713266083,25,25.0,118,368.95,2010.0,SONY,dslr,14.0
13.5298471204,-24.5141436093,-1.06648019216,28,28.0,118,368.95,2009.0,SONY,dslr,10.0
13.7055608039,-25.5569482343,-1.07855131866,29,29.0,118,368.95,2010.0,SONY,dslr,14.0
14.5408557933,-26.2404937606,-1.06478166971,30,30.0,118,368.95,2010.0,SONY,dslr,14.0
15.3159453331,-28.0966513762,-1.07171025429,32,32.0,118,368.95,2010.0,SONY,dslr,14.0
15.9850571558,-28.8700181456,-1.06512407178,33,33.0,118,368.95,2010.0,SONY,dslr,14.0
16.7484007611,-30.7325734676,-1.07182135954,35,35.0,118,368.95,2010.0,SONY,dslr,14.0
3.46713685392,-6.08103297444,-1.05261013381,7,7.0,119,368.95,2010.0,SONY,dslr,14.0
6.99752004978,-12.1257871148,-1.04740208197,14,14.0,119,368.95,2010.0,SONY,dslr,14.0
7.31766729726,-13.0939583521,-1.06117756658,15,15.0,119,368.95,2010.0,SONY,dslr,14.0
10.9002644189,-19.1097942322,-1.0524244487,22,22.0,119,368.95,2010.0,SONY,dslr,14.0
11.3884368851,-19.9825800465,-1.05278950953,23,23.0,119,368.95,2010.0,SONY,dslr,14.0
13.4306378203,-23.4225952392,-1.05016141028,27,27.0,119,368.95,2010.0,SONY,dslr,14.0
15.4450576762,-26.878433611,-1.04924285891,31,31.0,119,368.95,2010.0,SONY,dslr,14.0
16.5836438982,-29.6813536594,-1.06128095576,34,34.0,119,368.95,2010.0,SONY,dslr,14.0
4.51427971118,-7.78596677936,-1.04536449239,9,9.0,120,368.95,2010.0,SONY,dslr,14.0
5.55834861584,-9.49235274654,-1.04106162805,11,11.0,120,368.95,2010.0,SONY,dslr,14.0
10.8120035138,-18.0027936726,-1.02995513149,21,21.0,120,368.95,2010.0,SONY,dslr,14.0
12.1879310942,-20.6749688184,-1.03813186294,24,24.0,120,368.95,2010.0,SONY,dslr,14.0
13.1057788162,-22.4552568817,-1.04249334345,26,26.0,120,368.95,2010.0,SONY,dslr,14.0
14.4110579205,-24.0066950998,-1.03016120195,28,28.0,120,368.95,2010.0,SONY,dslr,14.0
14.5940236189,-25.0602169706,-1.04344972477,29,29.0,120,368.95,2010.0,SONY,dslr,14.0
15.4235090499,-25.7316025266,-1.03081850588,30,30.0,120,368.95,2010.0,SONY,dslr,14.0
16.1996830901,-27.596562608,-1.03997699516,32,32.0,120,368.95,2010.0,SONY,dslr,14.0
16.8665296577,-28.3640648939,-1.0343241438,33,33.0,120,368.95,2010.0,SONY,dslr,14.0
17.4641531259,-29.1719618058,-1.03136102573,34,34.0,120,368.95,2010.0,SONY,dslr,14.0
17.6311107929,-30.2348132491,-1.04286658854,35,35.0,120,368.95,2010.0,SONY,dslr,14.0
6.22527909793,-10.2589424481,-1.02538093555,12,12.0,121,368.95,2010.0,SONY,dslr,14.0
6.7654283317,-11.100854899,-1.02345644769,13,13.0,121,368.95,2010.0,SONY,dslr,14.0
8.81533412617,-14.5358138487,-1.02564315448,17,17.0,121,368.95,2010.0,SONY,dslr,14.0
9.32780678885,-15.3945451544,-1.02603791318,18,18.0,121,368.95,2010.0,SONY,dslr,14.0
9.81274100609,-16.2699143805,-1.02808450322,19,19.0,121,368.95,2010.0,SONY,dslr,14.0
10.5550018358,-16.9879938853,-1.01484676938,20,20.0,121,368.95,2010.0,SONY,dslr,14.0
12.948982512,-21.3851315615,-1.02633275624,25,25.0,121,368.16,2012.0,FUJIFILM,mrls,16.0
14.3021736832,-22.9008259226,-1.01253754617,27,27.0,121,368.16,2011.0,NIKON,dslr,16.0
16.3162258943,-26.3586944397,-1.01651793544,31,31.0,121,368.16,2011.0,NIKON,dslr,16.0
18.4990403085,-29.7117065761,-1.01391181754,35,35.0,121,368.16,2011.0,NIKON,dslr,16.0
5.39138322911,-8.42217233716,-1.00138265833,10,10.0,122,368.16,2011.0,NIKON,dslr,16.0
8.60864605013,-13.4867050529,-1.00268575129,16,16.0,122,368.16,2011.0,NIKON,dslr,16.0
11.7775497888,-18.5819622476,-1.00588233531,22,22.0,122,368.16,2011.0,NIKON,dslr,16.0
12.2672925666,-19.4554242587,-1.00822791161,23,23.0,122,368.16,2011.0,NIKON,dslr,16.0
13.0544199091,-20.1390695127,-0.995677908158,24,24.0,122,368.16,2011.0,NIKON,dslr,16.0
13.9772639837,-21.9234142307,-1.00322343528,26,26.0,122,368.16,2011.0,NIKON,dslr,16.0
15.464506664,-24.5326116351,-1.00834813087,29,29.0,122,368.16,2011.0,NIKON,dslr,16.0
16.288373053,-25.1930328323,-0.99685534206,30,30.0,122,368.16,2011.0,NIKON,dslr,16.0
17.0671091395,-27.0686864406,-1.00824373604,32,32.0,122,368.16,2011.0,NIKON,dslr,16.0
17.7320032344,-27.8312066087,-1.00352421582,33,33.0,122,368.16,2011.0,NIKON,dslr,16.0
18.3290295712,-28.6364570954,-1.0014410957,34,34.0,122,368.16,2011.0,NIKON,dslr,16.0
8.20359846019,-12.5579047736,-0.992131574196,15,15.0,123,368.16,2011.0,NIKON,dslr,16.0
11.6756940141,-17.4550327782,-0.981248268641,21,21.0,123,368.16,2011.0,NIKON,dslr,16.0
13.8104756394,-20.8391641534,-0.985532851645,25,25.0,123,368.16,2011.0,NIKON,dslr,16.0
15.2732616295,-23.4675835824,-0.99384221173,28,28.0,123,368.16,2011.0,NIKON,dslr,16.0
17.1699222891,-25.8107297182,-0.983793011964,31,31.0,123,368.16,2011.0,NIKON,dslr,16.0
19.351461705,-29.1636919796,-0.98495704654,35,35.0,123,368.16,2011.0,NIKON,dslr,16.0
7.87393106185,-11.5758891509,-0.973482254825,14,14.0,124,368.16,2011.0,NIKON,dslr,16.0
9.67690162604,-13.9770374157,-0.965227911147,17,17.0,124,368.16,2011.0,NIKON,dslr,16.0
10.191450382,-14.8369248536,-0.968918046748,18,18.0,124,368.16,2011.0,NIKON,dslr,16.0
10.6791851834,-15.7148020611,-0.97391911264,19,19.0,124,368.16,2011.0,NIKON,dslr,16.0
11.4086504955,-16.4268893547,-0.963763962002,20,20.0,124,368.16,2011.0,NIKON,dslr,16.0
13.1217926741,-18.889641527,-0.963666313683,23,23.0,124,368.16,2011.0,NIKON,dslr,16.0
14.8271972232,-21.357767264,-0.963953527107,26,26.0,124,368.16,2011.0,NIKON,dslr,16.0
15.1534664186,-22.3466430477,-0.974913682054,27,27.0,124,368.16,2011.0,NIKON,dslr,16.0
16.3159375083,-23.9747822352,-0.973246536975,29,29.0,124,368.16,2011.0,NIKON,dslr,16.0
17.1344502807,-24.6254058561,-0.962892178238,30,30.0,124,368.16,2011.0,NIKON,dslr,16.0
17.9173500566,-26.5135544005,-0.97651047691,32,32.0,124,368.16,2011.0,NIKON,dslr,16.0
18.5806569321,-27.2719487381,-0.972724287847,33,33.0,124,368.16,2011.0,NIKON,dslr,16.0
19.1774990528,-28.0753188776,-0.971521165661,34,34.0,124,368.16,2011.0,NIKON,dslr,16.0
3.47974424685,-4.88788092904,-0.952119961029,6,6.0,125,368.16,2011.0,NIKON,dslr,16.0
6.43548547668,-8.92101601161,-0.945861850664,11,11.0,125,368.16,2011.0,NIKON,dslr,16.0
7.62600649886,-10.528248899,-0.943922456465,13,13.0,125,368.16,2011.0,NIKON,dslr,16.0
12.6293276085,-18.0138858705,-0.959340221923,22,22.0,125,368.16,2011.0,NIKON,dslr,16.0
13.8973837769,-19.5668782425,-0.95322395338,24,24.0,125,368.16,2011.0,NIKON,dslr,16.0
14.6489825931,-20.2585120132,-0.944732947053,25,25.0,125,368.16,2011.0,NIKON,dslr,16.0
16.1153210663,-22.8975201043,-0.957523221516,28,28.0,125,368.16,2011.0,NIKON,dslr,16.0
18.005232701,-25.2351262209,-0.951068088489,31,31.0,125,368.16,2011.0,NIKON,dslr,16.0
18.7495497211,-25.9317254585,-0.944777217783,32,32.0,125,368.16,2011.0,NIKON,dslr,16.0
20.1876603805,-28.5912288712,-0.95600227554,35,35.0,125,368.16,2011.0,NIKON,dslr,16.0
4.7210200757,-6.45848042846,-0.939579551525,8,8.0,126,368.16,2011.0,NIKON,dslr,16.0
5.403465395,-7.19739965022,-0.92681382622,9,9.0,126,368.16,2011.0,NIKON,dslr,16.0
7.09571578036,-9.67733525121,-0.938114472947,12,12.0,126,368.16,2011.0,NIKON,dslr,16.0
9.46358419205,-12.9011849936,-0.93791064503,16,16.0,126,368.16,2011.0,NIKON,dslr,16.0
12.5116910581,-16.8658704746,-0.932541405795,21,21.0,126,368.16,2011.0,NIKON,dslr,16.0
15.6542679993,-20.7591881683,-0.924683618937,26,26.0,126,368.16,2011.0,NIKON,dslr,16.0
15.9833111168,-21.7608309985,-0.937289817939,27,27.0,126,368.16,2011.0,NIKON,dslr,16.0
17.1472671928,-23.3874160141,-0.938144943081,29,29.0,126,368.16,2011.0,NIKON,dslr,16.0
17.9607648799,-24.0293762909,-0.928929014415,30,30.0,126,368.16,2011.0,NIKON,dslr,16.0
19.4116857511,-26.6868217722,-0.941924359871,33,33.0,126,368.16,2011.0,NIKON,dslr,16.0
20.0088020754,-27.4890494472,-0.941601235627,34,34.0,126,368.16,2011.0,NIKON,dslr,16.0
21.0069353326,-27.9947971583,-0.927047504539,35,35.0,126,368.16,2011.0,NIKON,dslr,16.0
9.05043574057,-11.9620070601,-0.923085581809,15,15.0,127,368.16,2011.0,NIKON,dslr,16.0
11.0218515824,-14.2309095878,-0.911798180319,18,18.0,127,368.16,2011.0,NIKON,dslr,16.0
11.5143054705,-15.1135955196,-0.919753722061,19,19.0,127,368.16,2011.0,NIKON,dslr,16.0
12.2325352888,-15.8229289453,-0.912681154626,20,20.0,127,368.16,2011.0,NIKON,dslr,16.0
13.4537531169,-17.4067954279,-0.912798108537,22,22.0,127,368.16,2011.0,NIKON,dslr,16.0
13.950240677,-18.2863551604,-0.91910471576,23,23.0,127,368.16,2011.0,NIKON,dslr,16.0
14.7153036199,-18.9594261352,-0.910769998602,24,24.0,127,368.16,2011.0,NIKON,dslr,16.0
16.9361256184,-22.2972565361,-0.921204231301,28,28.0,127,368.16,2011.0,NIKON,dslr,16.0
18.8212626587,-24.6325003183,-0.918343165014,31,31.0,127,368.16,2011.0,NIKON,dslr,16.0
19.5628701783,-25.3237854671,-0.913043958656,32,32.0,127,368.16,2011.0,NIKON,dslr,16.0
20.2243014104,-26.0763807393,-0.911124431895,33,33.0,127,368.16,2011.0,NIKON,dslr,16.0
20.8221945103,-26.8781735945,-0.911681305593,34,34.0,127,368.16,2011.0,NIKON,dslr,16.0
4.35476881016,-5.48050988596,-0.899361711688,7,7.0,128,368.16,2011.0,NIKON,dslr,16.0
6.24220539945,-7.81248179205,-0.896662903212,10,10.0,128,368.16,2011.0,NIKON,dslr,16.0
8.70733739291,-10.9627676946,-0.899562427682,14,14.0,128,368.16,2011.0,NIKON,dslr,16.0
10.5031591613,-13.3672602889,-0.904812667808,17,17.0,128,368.16,2011.0,NIKON,dslr,16.0
15.4631077609,-19.644141579,-0.903933042461,25,25.0,128,368.16,2011.0,NIKON,dslr,16.0
16.7905332254,-21.1442189263,-0.899665953824,27,27.0,128,368.16,2011.0,NIKON,dslr,16.0
17.9574715232,-22.7712366044,-0.903043349186,29,29.0,128,368.16,2011.0,NIKON,dslr,16.0
18.7663637911,-23.4056315886,-0.894965850593,30,30.0,128,368.16,2011.0,NIKON,dslr,16.0
21.8085997467,-27.3748968416,-0.898092733538,35,35.0,128,368.16,2011.0,NIKON,dslr,16.0
10.278828773,-12.261552881,-0.873135538771,16,16.0,129,368.16,2011.0,NIKON,dslr,16.0
13.3180117532,-16.2367041896,-0.883834542949,21,21.0,129,368.16,2011.0,NIKON,dslr,16.0
14.7509917683,-17.6467629284,-0.874543117837,23,23.0,129,368.16,2011.0,NIKON,dslr,16.0
16.4572010288,-20.128599909,-0.885413710768,26,26.0,129,368.16,2011.0,NIKON,dslr,16.0
17.7345927069,-21.6675845797,-0.884885241086,28,28.0,129,368.16,2011.0,NIKON,dslr,16.0
19.617138337,-24.0034973174,-0.885618241539,31,31.0,129,368.16,2011.0,NIKON,dslr,16.0
20.3564924835,-24.6903465704,-0.881310699529,32,32.0,129,368.16,2011.0,NIKON,dslr,16.0
21.0177330947,-25.4412046798,-0.880324503918,33,33.0,129,368.16,2011.0,NIKON,dslr,16.0
21.6169482611,-26.2432381363,-0.881761375558,34,34.0,129,368.16,2011.0,NIKON,dslr,16.0
8.43837059759,-9.88907991968,-0.864388465234,13,13.0,130,368.16,2011.0,NIKON,dslr,16.0
12.3156523159,-14.4680581985,-0.865588331481,19,19.0,130,368.16,2011.0,NIKON,dslr,16.0
13.0245067941,-15.177688321,-0.861598347251,20,20.0,130,368.16,2011.0,NIKON,dslr,16.0
14.2490407918,-16.7620057425,-0.86625599515,22,22.0,130,368.16,2011.0,NIKON,dslr,16.0
15.5067054911,-18.3178078604,-0.868316043824,24,24.0,130,368.16,2011.0,NIKON,dslr,16.0
16.2514961119,-18.9970754098,-0.863133137869,25,25.0,130,368.16,2011.0,NIKON,dslr,16.0
17.5739902119,-20.4976795768,-0.86204208971,27,27.0,130,368.16,2011.0,NIKON,dslr,16.0
18.7455523315,-22.1270031362,-0.867941755291,29,29.0,130,368.16,2011.0,NIKON,dslr,16.0
19.5503178482,-22.7548911673,-0.86100268677,30,30.0,130,368.16,2011.0,NIKON,dslr,16.0
22.5919815712,-26.7320475962,-0.869137962537,35,35.0,130,368.16,2011.0,NIKON,dslr,16.0
2.66217618616,-2.98543429903,-0.842573810946,4,4.0,131,368.16,2011.0,NIKON,dslr,16.0
3.28738261624,-3.7673751518,-0.85333159829,5,5.0,131,368.16,2011.0,NIKON,dslr,16.0
7.25434158448,-8.26888917423,-0.850662073282,11,11.0,131,368.16,2011.0,NIKON,dslr,16.0
7.9121497812,-9.02207768975,-0.850848010347,12,12.0,131,368.16,2011.0,NIKON,dslr,16.0
9.85414357309,-11.3091049354,-0.854039589422,15,15.0,131,368.16,2011.0,NIKON,dslr,16.0
11.2910918078,-12.708707479,-0.84439742447,17,17.0,131,368.16,2011.0,NIKON,dslr,16.0
11.8163017937,-13.5784760529,-0.85467831389,18,18.0,131,368.16,2011.0,NIKON,dslr,16.0
17.2347582471,-19.4669748077,-0.846143802598,26,26.0,131,368.16,2011.0,NIKON,dslr,16.0
18.5096692144,-21.0093347247,-0.848566250871,28,28.0,131,368.16,2011.0,NIKON,dslr,16.0
20.3920074922,-23.3487907704,-0.852893318064,31,31.0,131,368.16,2011.0,NIKON,dslr,16.0
21.1296175264,-24.0320465876,-0.849577440402,32,32.0,131,368.16,2011.0,NIKON,dslr,16.0
21.7912281861,-24.7818960966,-0.849524575942,33,33.0,131,368.16,2011.0,NIKON,dslr,16.0
22.3923519156,-25.5848114257,-0.851841445524,34,34.0,131,368.16,2011.0,NIKON,dslr,16.0
23.3564240814,-26.0667883356,-0.840183191536,35,35.0,131,368.16,2011.0,NIKON,dslr,16.0
9.49318726658,-10.2897714028,-0.825642600538,14,14.0,132,368.16,2011.0,NIKON,dslr,16.0
14.0927435959,-15.5690262361,-0.835127680102,21,21.0,132,368.16,2011.0,NIKON,dslr,16.0
15.5224561308,-16.9721346821,-0.829981519913,23,23.0,132,368.16,2011.0,NIKON,dslr,16.0
16.2701632309,-17.6431796579,-0.825862089045,24,24.0,132,368.16,2011.0,NIKON,dslr,16.0
17.0128354514,-18.3183904834,-0.822333233277,25,25.0,132,368.16,2011.0,NIKON,dslr,16.0
18.3325731804,-19.8221280539,-0.824418225595,27,27.0,132,368.16,2011.0,NIKON,dslr,16.0
19.5105387057,-21.4555093021,-0.832840161396,29,29.0,132,368.16,2011.0,NIKON,dslr,16.0
20.3117228497,-22.0779055817,-0.827039522948,30,30.0,132,368.16,2011.0,NIKON,dslr,16.0
21.145040375,-22.6690817533,-0.82016839459,31,31.0,132,368.16,2011.0,NIKON,dslr,16.0
23.1477113824,-24.9034828439,-0.82192151549,34,34.0,132,368.16,2011.0,NIKON,dslr,16.0
5.53972791081,-5.77160416819,-0.805894757755,8,8.0,133,368.16,2011.0,NIKON,dslr,16.0
6.21679826922,-6.5077968069,-0.808263160047,9,9.0,133,368.16,2011.0,NIKON,dslr,16.0
11.050960374,-11.5704915545,-0.808360432511,16,16.0,133,368.16,2011.0,NIKON,dslr,16.0
13.080875231,-13.7800835698,-0.811422940902,19,19.0,133,368.16,2011.0,NIKON,dslr,16.0
13.7824988484,-14.4928508408,-0.810515539876,20,20.0,133,368.16,2011.0,NIKON,dslr,16.0
15.0134682173,-16.0809132852,-0.819713881763,22,22.0,133,368.16,2011.0,NIKON,dslr,16.0
17.9857407175,-18.7753330422,-0.806873894428,26,26.0,133,368.16,2011.0,NIKON,dslr,16.0
19.2603328738,-20.3233751526,-0.812247260656,28,28.0,133,368.16,2011.0,NIKON,dslr,16.0
21.8814668355,-23.349548371,-0.817844181275,32,32.0,133,368.16,2011.0,NIKON,dslr,16.0
22.5440529776,-24.0990803838,-0.818724647966,33,33.0,133,368.16,2011.0,NIKON,dslr,16.0
24.1012864297,-25.3796767599,-0.811228420535,35,35.0,133,368.16,2011.0,NIKON,dslr,16.0
7.02463666117,-7.11719606155,-0.791943148092,10,10.0,134,368.16,2011.0,NIKON,dslr,16.0
12.5722096847,-12.8817523514,-0.797558447461,18,18.0,134,368.16,2011.0,NIKON,dslr,16.0
14.8340490077,-14.8644202725,-0.786420817256,21,21.0,134,368.16,2011.0,NIKON,dslr,16.0
16.2631020935,-16.2638098334,-0.78541992199,23,23.0,134,368.16,2011.0,NIKON,dslr,16.0
19.0652084416,-19.1185205254,-0.78679436148,27,27.0,134,368.16,2011.0,NIKON,dslr,16.0
20.2514881863,-20.7575823795,-0.797738567501,29,29.0,134,368.16,2011.0,NIKON,dslr,16.0
21.0497006022,-21.3754556573,-0.793076359125,30,30.0,134,368.16,2011.0,NIKON,dslr,16.0
21.875430619,-21.9650981158,-0.787443471115,31,31.0,134,368.16,2011.0,NIKON,dslr,16.0
22.6112833622,-22.6435391384,-0.786110922147,32,32.0,134,368.16,2011.0,NIKON,dslr,16.0
23.2754933692,-23.3934052335,-0.787924719989,33,33.0,134,368.16,2011.0,NIKON,dslr,16.0
23.8823505126,-24.1998622722,-0.792001585456,34,34.0,134,368.16,2011.0,NIKON,dslr,16.0
4.29658816607,-4.18799834422,-0.772600380824,6,6.0,135,368.16,2011.0,NIKON,dslr,16.0
9.19738460049,-9.18738899311,-0.784854474004,13,13.0,135,368.16,2011.0,NIKON,dslr,16.0
10.6108919239,-10.6023097756,-0.784993597036,15,15.0,135,368.16,2011.0,NIKON,dslr,16.0
12.0378244848,-12.0037819737,-0.783982181132,17,17.0,135,368.16,2011.0,NIKON,dslr,16.0
15.7453798139,-15.3649931506,-0.773171768377,22,22.0,135,368.16,2011.0,NIKON,dslr,16.0
17.0043010369,-16.936757253,-0.783408134267,24,24.0,135,368.16,2011.0,NIKON,dslr,16.0
17.7458586054,-17.6092164039,-0.781533328685,25,25.0,135,368.16,2011.0,NIKON,dslr,16.0
18.7089904792,-18.054741074,-0.767603986258,26,26.0,135,368.16,2011.0,NIKON,dslr,16.0
19.9855936167,-19.6106105919,-0.775928270441,28,28.0,135,368.16,2011.0,NIKON,dslr,16.0
24.8259441829,-24.6712888887,-0.782273649535,35,35.0,135,368.16,2011.0,NIKON,dslr,16.0
8.00750125153,-7.54187799602,-0.755462295901,11,11.0,136,368.16,2011.0,NIKON,dslr,16.0
8.66836754472,-8.29815666939,-0.763581547748,12,12.0,136,368.16,2011.0,NIKON,dslr,16.0
10.2271886434,-9.56057594776,-0.751722773395,14,14.0,136,368.16,2011.0,NIKON,dslr,16.0
13.8077296852,-13.0516895818,-0.757257550323,19,19.0,136,368.16,2011.0,NIKON,dslr,16.0
14.5045339368,-13.7702031675,-0.7594327325,20,20.0,136,367.35,2005.0,NIKON,dslr,6.0
20.9674879267,-20.0340822111,-0.762636973606,29,29.0,136,367.35,2006.0,NIKON,dslr,6.0
21.7633999326,-20.6483515897,-0.759113195302,30,30.0,136,367.35,2006.0,NIKON,dslr,6.0
22.5823961039,-21.237593701,-0.75471854764,31,31.0,136,367.35,2005.0,NIKON,dslr,6.0
23.3183322433,-21.9147297813,-0.75437766302,32,32.0,136,367.35,2005.0,NIKON,dslr,6.0
23.9848555455,-22.6655400213,-0.757124792013,33,33.0,136,367.35,2006.0,NIKON,dslr,6.0
24.5956117046,-23.4745795463,-0.762081655422,34,34.0,136,367.35,2004.0,NIKON,dslr,6.0
25.5297898458,-23.9422185779,-0.753318878534,35,35.0,136,367.35,2005.0,NIKON,dslr,6.0
2.22285337606,-2.01467686454,-0.736310778185,3,3.0,137,367.35,2006.0,NIKON,dslr,6.0
5.14032867641,-4.75152829082,-0.746113289561,7,7.0,137,367.35,2004.0,NIKON,dslr,6.0
11.7767404067,-10.8308995653,-0.743585326251,16,16.0,137,367.35,2005.0,NIKON,dslr,6.0
13.2871096409,-12.1430110513,-0.740438581033,18,18.0,137,367.35,2004.0,NIKON,dslr,6.0
15.5401696942,-14.1245575462,-0.73771395441,21,21.0,137,367.35,2005.0,NIKON,dslr,6.0
16.9714591724,-15.5231946956,-0.740858324067,23,23.0,137,367.35,2006.0,NIKON,dslr,6.0
17.707795943,-16.1998136668,-0.740954179489,24,24.0,137,367.35,2005.0,NIKON,dslr,6.0
18.449345529,-16.8707335215,-0.740733424093,25,25.0,137,367.35,2006.0,NIKON,dslr,6.0
19.7708590322,-18.387852869,-0.749170497365,27,27.0,137,367.35,2005.0,NIKON,dslr,6.0
20.6844948793,-18.8719811251,-0.739609280226,28,28.0,137,367.35,2005.0,NIKON,dslr,6.0
11.3170745426,-9.84498978148,-0.715947604649,15,15.0,138,367.35,2006.0,NIKON,dslr,6.0
12.7406324458,-11.2550559697,-0.723566937793,17,17.0,138,367.35,2006.0,NIKON,dslr,6.0
16.4431904238,-14.6157958622,-0.72662965499,22,22.0,138,367.35,2005.0,NIKON,dslr,6.0
19.4033923338,-17.3063100037,-0.728334078088,26,26.0,138,367.35,2005.0,NIKON,dslr,6.0
21.6576558188,-19.2859001459,-0.727535379711,29,29.0,138,367.35,2005.0,NIKON,dslr,6.0
22.4519976705,-19.8974320103,-0.72515003148,30,30.0,138,367.35,2005.0,NIKON,dslr,6.0
23.2651797934,-20.4873475389,-0.721993624165,31,31.0,138,367.35,2005.0,NIKON,dslr,6.0
24.0019015405,-21.163854149,-0.722644403893,32,32.0,138,367.35,2005.0,NIKON,dslr,6.0
24.6714666335,-21.9161751715,-0.726324864037,33,33.0,138,367.35,2006.0,NIKON,dslr,6.0
25.2868564931,-22.7282838925,-0.732161725387,34,34.0,138,367.35,2006.0,NIKON,dslr,6.0
26.2122333704,-23.1930770218,-0.724364107533,35,35.0,138,367.35,2006.0,NIKON,dslr,6.0
9.89824977666,-8.42761243525,-0.705320482774,13,13.0,139,367.35,2005.0,NIKON,dslr,6.0
14.4940836893,-12.2850127394,-0.703092159744,19,19.0,139,367.35,2005.0,NIKON,dslr,6.0
15.1887283523,-13.0116306064,-0.708349925125,20,20.0,139,367.35,2005.0,NIKON,dslr,6.0
18.379380204,-15.4336769215,-0.698500224711,24,24.0,139,367.35,2005.0,NIKON,dslr,6.0
19.1221253377,-16.1041709681,-0.699933519501,25,25.0,139,367.35,2006.0,NIKON,dslr,6.0
20.4485261827,-17.631159263,-0.71154663325,27,27.0,139,367.35,2005.0,NIKON,dslr,6.0
21.3561148639,-18.1084609484,-0.703290290011,28,28.0,139,367.35,2004.0,NIKON,dslr,6.0
25.9554661204,-21.9616433464,-0.702241795353,34,34.0,139,367.35,2004.0,NIKON,dslr,6.0
6.94286092313,-5.72683876167,-0.689712493874,9,9.0,140,367.35,2006.0,NIKON,dslr,6.0
7.73010453363,-6.34393284164,-0.687223392973,10,10.0,140,367.35,2006.0,NIKON,dslr,6.0
13.9586698072,-11.364661773,-0.683318714604,18,18.0,140,367.35,2006.0,NIKON,dslr,6.0
16.209430815,-13.3511929299,-0.689007091563,21,21.0,140,367.35,2006.0,NIKON,dslr,6.0
17.6461209901,-14.7517596918,-0.696296726144,23,23.0,140,367.35,2006.0,NIKON,dslr,6.0
20.0678755637,-16.5311938577,-0.689064169918,26,26.0,140,367.35,2006.0,NIKON,dslr,6.0
22.3211415787,-18.5139579405,-0.692433785817,29,29.0,140,367.35,2006.0,NIKON,dslr,6.0
23.1146995971,-19.1235630188,-0.691186867657,30,30.0,140,367.35,2004.0,NIKON,dslr,6.0
23.9230505457,-19.7151630119,-0.68926870069,31,31.0,140,367.35,2006.0,NIKON,dslr,6.0
24.6613029573,-20.3916683095,-0.690911144766,32,32.0,140,367.35,2006.0,NIKON,dslr,6.0
25.334675341,-21.1460215021,-0.69552493606,33,33.0,140,367.35,2006.0,NIKON,dslr,6.0
26.8727026504,-22.4244922409,-0.695409336532,35,35.0,140,367.35,2006.0,NIKON,dslr,6.0
6.2595791701,-4.9817334948,-0.672209963985,8,8.0,141,367.35,2005.0,NIKON,dslr,6.0
9.35861379711,-7.51108166621,-0.676315085148,12,12.0,141,367.35,2006.0,NIKON,dslr,6.0
10.9053326623,-8.77916394224,-0.677802946252,14,14.0,141,367.35,2006.0,NIKON,dslr,6.0
12.4531246974,-10.0458790193,-0.678810219992,16,16.0,141,367.35,2006.0,NIKON,dslr,6.0
13.3969512206,-10.4652614871,-0.663151694455,17,17.0,141,367.35,2006.0,NIKON,dslr,6.0
17.1053887449,-13.8349440146,-0.680087541604,22,22.0,141,367.35,2005.0,NIKON,dslr,6.0
21.097250731,-16.8495107227,-0.673922769135,27,27.0,141,367.35,2006.0,NIKON,dslr,6.0
21.9995677548,-17.3210570867,-0.666971299796,28,28.0,141,367.35,2004.0,NIKON,dslr,6.0
25.9738525743,-20.3558095503,-0.664725008084,33,33.0,141,367.35,2005.0,NIKON,dslr,6.0
26.6008420902,-21.1753441552,-0.672321865319,34,34.0,141,367.35,2005.0,NIKON,dslr,6.0
27.5106440013,-21.6371085553,-0.666454565531,35,35.0,141,367.35,2006.0,NIKON,dslr,6.0
8.68814374725,-6.74656640278,-0.660262518519,11,11.0,142,367.35,2004.0,NIKON,dslr,6.0
11.9693261473,-9.04075392763,-0.646901612263,15,15.0,142,367.35,2004.0,NIKON,dslr,6.0
15.1379240486,-11.482301838,-0.648926769165,19,19.0,142,367.35,2005.0,NIKON,dslr,6.0
